id1	id2	k_ibd1	k_ibd2	most_probable	probability	degree
15040003	15150004	0.0173	0.0	4th	0.9999958329263284	4th
15040003	15115004	0.0113	0.0	4th	0.9999973604102502	4th
15040003	15286002	0.0067	0.0	4th	0.9999981400113601	4th
15040003	15328001	0.0076	0.0	4th	0.9999980081595589	4th
15040003	15286001	0.0097	0.0	4th	0.9999976630049692	4th
15040003	15197002	0.0079	0.0	4th	0.9999979621636899	4th
15040003	15026011	0.0135	0.0	4th	0.9999968793537493	4th
15040003	15045031	0.0091	0.0	4th	0.9999977673106881	4th
15040003	15544003	0.013	0.0	4th	0.9999969958613414	4th
15040003	15037010	0.0146	0.0	4th	0.9999966068849866	4th
15040003	15023009	0.0052	0.0	4th	0.999998340655628	4th
15040003	15551002	0.0101	0.0	4th	0.9999975907744986	4th
15040003	15558009	0.0208	0.0	4th	0.999994561201763	4th
15040003	15040019	0.1082	0.0	4th	0.9958102796456645	4th
15040003	15142002	0.0082	0.0	4th	0.9999979151056797	4th
15040003	15544002	0.0119	0.0	4th	0.9999972370952024	4th
15040004	15037021	0.0107	0.0	4th	0.9999974782214666	4th
15040004	15161013	0.0054	0.0	4th	0.999998315207725	4th
15040004	15105002	0.0086	0.0	4th	0.9999978506669731	4th
15040004	15041047	0.0052	0.0	4th	0.999998340655628	4th
15040004	15192001	0.0118	0.0	4th	0.9999972580406871	4th
15040004	15286003	0.0108	0.0	4th	0.9999974589579111	4th
15040004	15040016	0.2182	0.0	3rd	0.9478430518327583	3rd
15040004	15192004	0.0093	0.0	4th	0.9999977330699186	4th
15040004	15105001	0.0187	0.0	4th	0.9999953644645797	4th
15040004	15181001	0.0052	0.0	4th	0.999998340655628	4th
15040004	15386001	0.0064	0.0	4th	0.9999981819930485	4th
15040004	15426001	0.0069	0.0	4th	0.9999981114863584	4th
15040004	15328010	0.0198	0.0	4th	0.999994959729016	4th
15040004	15357001	0.0087	0.0	4th	0.9999978342484768	4th
15040004	15378004	0.007	0.0	4th	0.9999980970602261	4th
15040004	15537021	0.0138	0.0	4th	0.9999968072914155	4th
15040004	15537023	0.0121	0.0	4th	0.9999971947230125	4th
15040004	15197002	0.0042	0.0	4th	0.999998462244303	4th
15040004	15041016	0.0118	0.0	4th	0.9999972580406871	4th
15040004	15045031	0.0109	0.0	4th	0.9999974395472041	4th
15040004	15041017	0.0132	0.0	4th	0.9999969497895755	4th
15040004	15297051	0.0095	0.0	4th	0.99999769830403	4th
15040004	15544004	0.0111	0.0	4th	0.9999974002798306	4th
15040004	15045011	0.0103	0.0	4th	0.9999975538263571	4th
15040004	15040020	0.0316	0.0	4th	0.9999876282346893	4th
15040004	15037023	0.0092	0.0	4th	0.9999977502554446	4th
15040004	15160002	0.0112	0.0	4th	0.9999973804208903	4th
15040004	15544003	0.0226	0.0	4th	0.9999937627776853	4th
15040004	15037010	0.0114	0.0	4th	0.9999973402467519	4th
15040004	15238003	0.0257	0.0	4th	0.9999921033456036	4th
15040004	15037011	0.0113	0.0	4th	0.9999973604102502	4th
15040004	15238002	0.021	0.0	4th	0.9999944777920248	4th
15040004	15119004	0.0065	0.0	4th	0.9999981681055076	4th
15040004	15130002	0.0162	0.0	4th	0.9999961675441043	4th
15040004	15541010	0.0089	0.0	4th	0.9999978010342703	4th
15040004	15328002	0.0104	0.0	4th	0.9999975351403367	4th
15040004	15552004	0.0089	0.0	4th	0.9999978010342703	4th
15040004	15544001	0.0171	0.0	4th	0.9999958958676355	4th
15040004	15328009	0.0211	0.0	4th	0.9999944356086862	4th
15040004	15551002	0.0085	0.0	4th	0.9999978669610015	4th
15040004	15040019	0.1052	0.0	4th	0.9966625951971839	4th
15040004	15041049	0.0086	0.0	4th	0.9999978506669731	4th
15040004	15551001	0.0056	0.0	4th	0.9999982893695504	4th
15040004	15037013	0.0135	0.0	4th	0.9999968793537493	4th
15040004	15037014	0.0139	0.0	4th	0.9999967829027245	4th
15040004	15297003	0.009	0.0	4th	0.9999977842366367	4th
15040004	15544002	0.0106	0.0	4th	0.9999974973389859	4th
15040004	15297002	0.0065	0.0	4th	0.9999981681055076	4th
15040006	15037021	0.0156	0.0	4th	0.9999963385956003	4th
15040006	15105002	0.0252	0.0	4th	0.9999923981614478	4th
15040006	15105001	0.0296	0.0	4th	0.9999893748771068	4th
15040006	15162003	0.0076	0.0	4th	0.9999980081595589	4th
15040006	15181001	0.005	0.0	4th	0.9999983657191546	4th
15040006	15286002	0.0097	0.0	4th	0.9999976630049692	4th
15040006	15357001	0.0071	0.0	4th	0.9999980825238948	4th
15040006	15286001	0.0056	0.0	4th	0.9999982893695504	4th
15040006	15369002	0.0057	0.0	4th	0.9999982763022446	4th
15040006	15537021	0.0126	0.0	4th	0.9999970859277232	4th
15040006	15537023	0.0152	0.0	4th	0.9999964483672434	4th
15040006	15197002	0.0053	0.0	4th	0.9999983279800899	4th
15040006	15254001	0.0062	0.0	4th	0.9999982094530858	4th
15040006	15041023	0.0107	0.0	4th	0.9999974782214666	4th
15040006	15045031	0.0131	0.0	4th	0.9999969729131075	4th
15040006	15297051	0.0156	0.0	4th	0.9999963385956003	4th
15040006	15040020	0.0398	0.0	4th	0.9999769096379177	4th
15040006	15037023	0.0128	0.0	4th	0.9999970412372201	4th
15040006	15160002	0.0071	0.0	4th	0.9999980825238948	4th
15040006	15544003	0.0188	0.0	4th	0.9999953290543713	4th
15040006	15181003	0.0051	0.0	4th	0.9999983532350736	4th
15040006	15037010	0.0262	0.0	4th	0.9999917970962529	4th
15040006	15037011	0.0102	0.0	4th	0.9999975723707198	4th
15040006	15541010	0.0127	0.0	4th	0.999997063667493	4th
15040006	15551002	0.0119	0.0	4th	0.9999972370952024	4th
15040006	15040019	0.2544	0.0	3rd	0.9965111920411697	3rd
15040006	15551001	0.0105	0.0	4th	0.9999975163115765	4th
15040006	15037013	0.021	0.0	4th	0.9999944777920248	4th
15040006	15037014	0.0113	0.0	4th	0.9999973604102502	4th
15040006	15297003	0.0076	0.0	4th	0.9999980081595589	4th
15040006	15544002	0.0124	0.0	4th	0.9999971299432023	4th
15040006	15297002	0.0078	0.0	4th	0.9999979776124668	4th
15040007	15150004	0.0421	0.0	4th	0.9999724930736209	4th
15040007	15150001	0.0188	0.0	4th	0.9999953290543713	4th
15040007	15115004	0.0053	0.0	4th	0.9999983279800899	4th
15040007	15031005	0.0068	0.0	4th	0.9999981258031266	4th
15040007	15553002	0.0069	0.0	4th	0.9999981114863584	4th
15040007	15031002	0.0082	0.0	4th	0.9999979151056797	4th
15040007	15026011	0.0168	0.0	4th	0.9999959885015495	4th
15040007	15162002	0.0076	0.0	4th	0.9999980081595589	4th
15040007	15553005	0.0062	0.0	4th	0.9999982094530858	4th
15040007	15023009	0.0065	0.0	4th	0.9999981681055076	4th
15040007	15218002	0.0051	0.0	4th	0.9999983532350736	4th
15040007	15558009	0.0312	0.0	4th	0.999987999146335	4th
15040007	15150002	0.0258	0.0	4th	0.9999920430243605	4th
15040007	15142002	0.0104	0.0	4th	0.9999975351403367	4th
15040007	15031001	0.0098	0.0	4th	0.9999976451529489	4th
15040007	15162004	0.0084	0.0	4th	0.9999978831315056	4th
15040016	15037021	0.0057	0.0	4th	0.9999982763022446	4th
15040016	15426002	0.007	0.0	4th	0.9999980970602261	4th
15040016	15192001	0.0126	0.0	4th	0.9999970859277232	4th
15040016	15552003	0.0171	0.0	4th	0.9999958958676355	4th
15040016	15556004	0.0057	0.0	4th	0.9999982763022446	4th
15040016	15041089	0.0226	0.0	4th	0.9999937627776853	4th
15040016	15178051	0.0144	0.0	4th	0.9999966581361219	4th
15040016	15192004	0.0272	0.0	4th	0.9999911485062164	4th
15040016	15552002	0.0118	0.0	4th	0.9999972580406871	4th
15040016	15541013	0.0057	0.0	4th	0.9999982763022446	4th
15040016	15166006	0.0076	0.0	4th	0.9999980081595589	4th
15040016	15166008	0.0089	0.0	4th	0.9999978010342703	4th
15040016	15181001	0.0065	0.0	4th	0.9999981681055076	4th
15040016	15154001	0.0109	0.0	4th	0.9999974395472041	4th
15040016	15041005	0.0363	0.0	4th	0.9999823086584861	4th
15040016	15192007	0.009	0.0	4th	0.9999977842366367	4th
15040016	15426001	0.0125	0.0	4th	0.9999971080191998	4th
15040016	15552005	0.0215	0.0	4th	0.9999942636283178	4th
15040016	15115001	0.007	0.0	4th	0.9999980970602261	4th
15040016	15186003	0.012	0.0	4th	0.9999972159897184	4th
15040016	15194001	0.0134	0.0	4th	0.9999969030112509	4th
15040016	15537025	0.0095	0.0	4th	0.99999769830403	4th
15040016	15541012	0.0094	0.0	4th	0.9999977157531146	4th
15040016	15354001	0.0041	0.0	4th	0.9999984739019894	4th
15040016	15552001	0.0121	0.0	4th	0.9999971947230125	4th
15040016	15542003	0.0172	0.0	4th	0.9999958645167242	4th
15040016	15041023	0.0254	0.0	4th	0.999992281579449	4th
15040016	15045031	0.0132	0.0	4th	0.9999969497895755	4th
15040016	15542002	0.0127	0.0	4th	0.999997063667493	4th
15040016	15178050	0.0082	0.0	4th	0.9999979151056797	4th
15040016	15040020	0.0287	0.0	4th	0.9999900782117057	4th
15040016	15194002	0.0059	0.0	4th	0.9999982498674119	4th
15040016	15041009	0.0162	0.0	4th	0.9999961675441043	4th
15040016	15160002	0.0084	0.0	4th	0.9999978831315056	4th
15040016	15108003	0.0164	0.0	4th	0.9999961087692334	4th
15040016	15041003	0.0239	0.0	4th	0.9999931141913874	4th
15040016	15544003	0.0165	0.0	4th	0.999996079044642	4th
15040016	15181003	0.0063	0.0	4th	0.9999981957753085	4th
15040016	15186002	0.0111	0.0	4th	0.9999974002798306	4th
15040016	15041025	0.0359	0.0	4th	0.9999828390509214	4th
15040016	15238003	0.0143	0.0	4th	0.9999966834706606	4th
15040016	15041022	0.0144	0.0	4th	0.9999966581361219	4th
15040016	15041020	0.0263	0.0	4th	0.9999917344356407	4th
15040016	15041012	0.0142	0.0	4th	0.9999967086131396	4th
15040016	15552006	0.0153	0.0	4th	0.9999964212367866	4th
15040016	15238002	0.011	0.0	4th	0.9999974199882216	4th
15040016	15130002	0.0115	0.0	4th	0.9999973199292275	4th
15040016	15159003	0.0063	0.0	4th	0.9999981957753085	4th
15040016	15552004	0.0139	0.0	4th	0.9999967829027245	4th
15040016	15551002	0.0146	0.0	4th	0.9999966068849866	4th
15040016	15130001	0.0181	0.0	4th	0.9999955713592399	4th
15040016	15041001	0.009	0.0	4th	0.9999977842366367	4th
15040016	15192002	0.0212	0.0	4th	0.999994393103117	4th
15040016	15354003	0.0095	0.0	4th	0.99999769830403	4th
15040016	15115002	0.0099	0.0	4th	0.9999976271645594	4th
15040016	15537014	0.0064	0.0	4th	0.9999981819930485	4th
15040016	15194003	0.0132	0.0	4th	0.9999969497895755	4th
15040016	15551001	0.0102	0.0	4th	0.9999975723707198	4th
15040016	15219002	0.0049	0.0	4th	0.9999983781085944	4th
15040016	15544002	0.0132	0.0	4th	0.9999969497895755	4th
15040019	15156001	0.0124	0.0	4th	0.9999971299432023	4th
15040019	15426002	0.0103	0.0	4th	0.9999975538263571	4th
15040019	15552003	0.0198	0.0	4th	0.999994959729016	4th
15040019	15549007	0.0057	0.0	4th	0.9999982763022446	4th
15040019	15543005	0.0105	0.0	4th	0.9999975163115765	4th
15040019	15192004	0.0123	0.0	4th	0.9999971517010002	4th
15040019	15552002	0.0126	0.0	4th	0.9999970859277232	4th
15040019	15549005	0.0059	0.0	4th	0.9999982498674119	4th
15040019	15035001	0.0185	0.0	4th	0.999995434481706	4th
15040019	15041005	0.0146	0.0	4th	0.9999966068849866	4th
15040019	15217001	0.005	0.0	4th	0.9999983657191546	4th
15040019	15217003	0.0054	0.0	4th	0.999998315207725	4th
15040019	15035025	0.0191	0.0	4th	0.9999952211925114	4th
15040019	15543003	0.0111	0.0	4th	0.9999974002798306	4th
15040019	15537025	0.0086	0.0	4th	0.9999978506669731	4th
15040019	15035013	0.0228	0.0	4th	0.9999936671233446	4th
15040019	15354001	0.007	0.0	4th	0.9999980970602261	4th
15040019	15549001	0.0087	0.0	4th	0.9999978342484768	4th
15040019	15555005	0.008	0.0	4th	0.9999979465969019	4th
15040019	15552001	0.0106	0.0	4th	0.9999974973389859	4th
15040019	15041023	0.0102	0.0	4th	0.9999975723707198	4th
15040019	15161001	0.0051	0.0	4th	0.9999983532350736	4th
15040019	15035002	0.0149	0.0	4th	0.9999965285307937	4th
15040019	15108003	0.0156	0.0	4th	0.9999963385956003	4th
15040019	15041003	0.0153	0.0	4th	0.9999964212367866	4th
15040019	15549003	0.0068	0.0	4th	0.9999981258031266	4th
15040019	15544003	0.0146	0.0	4th	0.9999966068849866	4th
15040019	15035014	0.0221	0.0	4th	0.9999939956402125	4th
15040019	15035006	0.0167	0.0	4th	0.9999960189125413	4th
15040019	15035027	0.0133	0.0	4th	0.9999969264894064	4th
15040019	15549004	0.0064	0.0	4th	0.9999981819930485	4th
15040019	15041025	0.0181	0.0	4th	0.9999955713592399	4th
15040019	15238003	0.0094	0.0	4th	0.9999977157531146	4th
15040019	15041022	0.0065	0.0	4th	0.9999981681055076	4th
15040019	15041020	0.0109	0.0	4th	0.9999974395472041	4th
15040019	15543004	0.0108	0.0	4th	0.9999974589579111	4th
15040019	15238002	0.0061	0.0	4th	0.9999982230271723	4th
15040019	15543006	0.0116	0.0	4th	0.9999972994565004	4th
15040019	15161002	0.0051	0.0	4th	0.9999983532350736	4th
15040019	15551002	0.0119	0.0	4th	0.9999972370952024	4th
15040019	15354003	0.0065	0.0	4th	0.9999981681055076	4th
15040019	15115002	0.0089	0.0	4th	0.9999978010342703	4th
15040019	15537014	0.0103	0.0	4th	0.9999975538263571	4th
15040019	15551001	0.0116	0.0	4th	0.9999972994565004	4th
15040019	15035026	0.0079	0.0	4th	0.9999979621636899	4th
15040019	15108050	0.0133	0.0	4th	0.9999969264894064	4th
15040019	15544002	0.0118	0.0	4th	0.9999972580406871	4th
15040020	15037021	0.0088	0.0	4th	0.9999978177045619	4th
15040020	15041089	0.0125	0.0	4th	0.9999971080191998	4th
15040020	15369006	0.0323	0.0	4th	0.9999869513421581	4th
15040020	15541013	0.0105	0.0	4th	0.9999975163115765	4th
15040020	15061007	0.0114	0.0	4th	0.9999973402467519	4th
15040020	15369005	0.0102	0.0	4th	0.9999975723707198	4th
15040020	15557002	0.0104	0.0	4th	0.9999975351403367	4th
15040020	15044009	0.0089	0.0	4th	0.9999978010342703	4th
15040020	15062005	0.007	0.0	4th	0.9999980970602261	4th
15040020	15045031	0.0184	0.0	4th	0.9999954690926786	4th
15040020	15557003	0.0136	0.0	4th	0.9999968555155314	4th
15040020	15199004	0.0082	0.0	4th	0.9999979151056797	4th
15040020	15310001	0.0077	0.0	4th	0.9999979929441272	4th
15040020	15238003	0.0177	0.0	4th	0.9999957041331043	4th
15040020	15258002	0.0062	0.0	4th	0.9999982094530858	4th
15040020	15238002	0.0141	0.0	4th	0.9999967335650153	4th
15040020	15310003	0.004	0.0	4th	0.9999984854712992	4th
15040020	15541010	0.0105	0.0	4th	0.9999975163115765	4th
15040020	15552004	0.0089	0.0	4th	0.9999978010342703	4th
15040020	15377002	0.0087	0.0	4th	0.9999978342484768	4th
15040020	15376002	0.0124	0.0	4th	0.9999971299432023	4th
15040020	15219002	0.0071	0.0	4th	0.9999980825238948	4th
15040020	15310004	0.0072	0.0	4th	0.9999980678765222	4th
15040021	15154002	0.0055	0.0	4th	0.9999983023377935	4th
15040021	15558007	0.0166	0.0	4th	0.9999960490929896	4th
15040021	15150004	0.0521	0.0	4th	0.9999411263732602	4th
15040021	15150001	0.0144	0.0	4th	0.9999966581361219	4th
15040021	15115004	0.0067	0.0	4th	0.9999981400113601	4th
15040021	15553002	0.006	0.0	4th	0.9999982364983544	4th
15040021	15347003	0.0056	0.0	4th	0.9999982893695504	4th
15040021	15026011	0.0185	0.0	4th	0.999995434481706	4th
15040021	15254052	0.005	0.0	4th	0.9999983657191546	4th
15040021	15328008	0.0135	0.0	4th	0.9999968793537493	4th
15040021	15372003	0.0038	0.0	4th	0.9999985083474642	4th
15040021	15023009	0.0092	0.0	4th	0.9999977502554446	4th
15040021	15558009	0.0317	0.0	4th	0.9999875337292369	4th
15040021	15150002	0.0513	0.0	4th	0.9999446034252627	4th
15040021	15142002	0.007	0.0	4th	0.9999980970602261	4th
15040021	15551004	0.0314	0.0	4th	0.9999878151017446	4th
15040021	15328006	0.0132	0.0	4th	0.9999969497895755	4th
15040021	15200004	0.007	0.0	4th	0.9999980970602261	4th
15040021	15102003	0.0103	0.0	4th	0.9999975538263571	4th
15040022	15376001	0.0117	0.0	4th	0.9999972788273851	4th
15040022	15558007	0.0174	0.0	4th	0.9999958010946189	4th
15040022	15150004	0.0243	0.0	4th	0.9999929013698546	4th
15040022	15115004	0.0065	0.0	4th	0.9999981681055076	4th
15040022	15031005	0.0121	0.0	4th	0.9999971947230125	4th
15040022	15031002	0.0115	0.0	4th	0.9999973199292275	4th
15040022	15026011	0.0125	0.0	4th	0.9999971080191998	4th
15040022	15044001	0.0041	0.0	4th	0.9999984739019894	4th
15040022	15044006	0.0072	0.0	4th	0.9999980678765222	4th
15040022	15162002	0.0065	0.0	4th	0.9999981681055076	4th
15040022	15254052	0.0051	0.0	4th	0.9999983532350736	4th
15040022	15376003	0.0088	0.0	4th	0.9999978177045619	4th
15040022	15328008	0.0177	0.0	4th	0.9999957041331043	4th
15040022	15547007	0.0054	0.0	4th	0.999998315207725	4th
15040022	15023009	0.0073	0.0	4th	0.9999980531172602	4th
15040022	15558009	0.0165	0.0	4th	0.999996079044642	4th
15040022	15150002	0.0194	0.0	4th	0.9999951108399087	4th
15040022	15031001	0.0098	0.0	4th	0.9999976451529489	4th
15040022	15551004	0.0177	0.0	4th	0.9999957041331043	4th
15040022	15328006	0.0122	0.0	4th	0.9999971732938535	4th
15040022	15200004	0.0054	0.0	4th	0.999998315207725	4th
15040022	15162004	0.0106	0.0	4th	0.9999974973389859	4th
15040023	15106002	0.0076	0.0	4th	0.9999980081595589	4th
15040023	15150004	0.0497	0.0	4th	0.999950953627216	4th
15040023	15150001	0.0155	0.0	4th	0.9999963663525542	4th
15040023	15115004	0.0082	0.0	4th	0.9999979151056797	4th
15040023	15031005	0.0101	0.0	4th	0.9999975907744986	4th
15040023	15553002	0.0128	0.0	4th	0.9999970412372201	4th
15040023	15136001	0.0127	0.0	4th	0.999997063667493	4th
15040023	15031002	0.01	0.0	4th	0.9999976090387592	4th
15040023	15334002	0.0049	0.0	4th	0.9999983781085944	4th
15040023	15162002	0.0064	0.0	4th	0.9999981819930485	4th
15040023	15328008	0.0135	0.0	4th	0.9999968793537493	4th
15040023	15547007	0.0077	0.0	4th	0.9999979929441272	4th
15040023	15023009	0.007	0.0	4th	0.9999980970602261	4th
15040023	15334001	0.0081	0.0	4th	0.9999979309112013	4th
15040023	15218002	0.0075	0.0	4th	0.9999980232596433	4th
15040023	15558009	0.0229	0.0	4th	0.9999936187474662	4th
15040023	15150002	0.0413	0.0	4th	0.9999741176692459	4th
15040023	15031001	0.0081	0.0	4th	0.9999979309112013	4th
15040023	15106001	0.0079	0.0	4th	0.9999979621636899	4th
15040023	15551004	0.0186	0.0	4th	0.9999953996063463	4th
15040023	15328006	0.0106	0.0	4th	0.9999974973389859	4th
15040023	15200004	0.0056	0.0	4th	0.9999982893695504	4th
15040023	15162004	0.0107	0.0	4th	0.9999974782214666	4th
15040023	15102003	0.0066	0.0	4th	0.9999981541118816	4th
15040024	15106002	0.0065	0.0	4th	0.9999981681055076	4th
15040024	15558007	0.0193	0.0	4th	0.999995147904382	4th
15040024	15150004	0.038	0.0	4th	0.9999798653815464	4th
15040024	15150001	0.0132	0.0	4th	0.9999969497895755	4th
15040024	15553002	0.011	0.0	4th	0.9999974199882216	4th
15040024	15136001	0.0096	0.0	4th	0.9999976807216543	4th
15040024	15026011	0.0093	0.0	4th	0.9999977330699186	4th
15040024	15044001	0.0041	0.0	4th	0.9999984739019894	4th
15040024	15044006	0.0069	0.0	4th	0.9999981114863584	4th
15040024	15372003	0.0053	0.0	4th	0.9999983279800899	4th
15040024	15553005	0.0066	0.0	4th	0.9999981541118816	4th
15040024	15023009	0.0115	0.0	4th	0.9999973199292275	4th
15040024	15558009	0.0246	0.0	4th	0.9999927374481117	4th
15040024	15150002	0.0298	0.0	4th	0.9999892119304388	4th
15040024	15106001	0.009	0.0	4th	0.9999977842366367	4th
15040024	15551004	0.0228	0.0	4th	0.9999936671233446	4th
15040024	15200004	0.0057	0.0	4th	0.9999982763022446	4th
15040024	15102003	0.009	0.0	4th	0.9999977842366367	4th
15111004	15156001	0.0081	0.0	4th	0.9999979309112013	4th
15111004	15546004	0.0073	0.0	4th	0.9999980531172602	4th
15111004	15140005	0.0058	0.0	4th	0.9999982631351192	4th
15111004	15537015	0.0116	0.0	4th	0.9999972994565004	4th
15111004	15537017	0.0097	0.0	4th	0.9999976630049692	4th
15111004	15537001	0.0116	0.0	4th	0.9999972994565004	4th
15111004	15035024	0.0169	0.0	4th	0.9999959578582532	4th
15111004	15537003	0.006	0.0	4th	0.9999982364983544	4th
15111004	15165001	0.0079	0.0	4th	0.9999979621636899	4th
15111004	15109005	0.0047	0.0	4th	0.9999984026064145	4th
15111004	15109004	0.0047	0.0	4th	0.9999984026064145	4th
15111004	15537004	0.0085	0.0	4th	0.9999978669610015	4th
15111004	15209002	0.0058	0.0	4th	0.9999982631351192	4th
15111004	15547007	0.0141	0.0	4th	0.9999967335650153	4th
15111004	15035027	0.0132	0.0	4th	0.9999969497895755	4th
15111004	15111053	0.652	0.0	MGP	0.8512172596016877	2nd
15111004	15328007	0.0075	0.0	4th	0.9999980232596433	4th
15111004	15555001	0.0344	0.0	4th	0.9999846902445199	4th
15111004	15173004	0.0078	0.0	4th	0.9999979776124668	4th
15111004	15165003	0.0079	0.0	4th	0.9999979621636899	4th
15111004	15023009	0.006	0.0	4th	0.9999982364983544	4th
15111004	15152001	0.0139	0.0	4th	0.9999967829027245	4th
15111004	15150002	0.0057	0.0	4th	0.9999982763022446	4th
15111004	15547010	0.0119	0.0	4th	0.9999972370952024	4th
15111004	15547008	0.0134	0.0	4th	0.9999969030112509	4th
15111004	15328006	0.0069	0.0	4th	0.9999981114863584	4th
15111004	15555002	0.0177	0.0	4th	0.9999957041331043	4th
15111004	15035026	0.0144	0.0	4th	0.9999966581361219	4th
15111052	15156001	0.0161	0.0	4th	0.9999961965977874	4th
15111052	15546004	0.0112	0.0	4th	0.9999973804208903	4th
15111052	15106002	0.0132	0.0	4th	0.9999969497895755	4th
15111052	15537006	0.0131	0.0	4th	0.9999969729131075	4th
15111052	15547003	0.0099	0.0	4th	0.9999976271645594	4th
15111052	15315003	0.0109	0.0	4th	0.9999974395472041	4th
15111052	15558007	0.0198	0.0	4th	0.999994959729016	4th
15111052	15426001	0.0093	0.0	4th	0.9999977330699186	4th
15111052	15106004	0.0099	0.0	4th	0.9999976271645594	4th
15111052	15537010	0.0546	0.0	4th	0.9999287904044191	4th
15111052	15537015	0.0642	0.0014	4th	0.9998463520745718	4th
15111052	15537016	0.055	0.0	4th	0.9999265896563041	4th
15111052	15537017	0.0615	0.0	4th	0.9998796192949413	4th
15111052	15537001	0.061	0.0	4th	0.9998841131342747	4th
15111052	15537011	0.0269	0.0	4th	0.9999913482913688	4th
15111052	15025006	0.0153	0.0	4th	0.9999964212367866	4th
15111052	15037040	0.0104	0.0	4th	0.9999975351403367	4th
15111052	15046025	0.0152	0.0	4th	0.9999964483672434	4th
15111052	15537003	0.0453	0.0	4th	0.9999649089533003	4th
15111052	15044001	0.0099	0.0	4th	0.9999976271645594	4th
15111052	15051011	0.0094	0.0	4th	0.9999977157531146	4th
15111052	15044006	0.0087	0.0	4th	0.9999978342484768	4th
15111052	15114002	0.0076	0.0	4th	0.9999980081595589	4th
15111052	15537004	0.1089	0.0	4th	0.9955820585350867	4th
15111052	15037010	0.0065	0.0	4th	0.9999981681055076	4th
15111052	15111053	0.4297	0.0082	AV	0.615340158035025	2nd
15111052	15044005	0.0189	0.0	4th	0.9999952933736707	4th
15111052	15183004	0.0079	0.0	4th	0.9999979621636899	4th
15111052	15555001	0.0162	0.0	4th	0.9999961675441043	4th
15111052	15114050	0.008	0.0	4th	0.9999979465969019	4th
15111052	15114051	0.0063	0.0	4th	0.9999981957753085	4th
15111052	15023009	0.0194	0.0	4th	0.9999951108399087	4th
15111052	15026008	0.0083	0.0	4th	0.999997899179422	4th
15111052	15152001	0.0132	0.0	4th	0.9999969497895755	4th
15111052	15114003	0.0078	0.0	4th	0.9999979776124668	4th
15111052	15537007	0.0106	0.0	4th	0.9999974973389859	4th
15111052	15114001	0.0095	0.0	4th	0.99999769830403	4th
15111052	15537005	0.0233	0.0	4th	0.9999934215202808	4th
15111052	15044004	0.0096	0.0	4th	0.9999976807216543	4th
15111052	15551004	0.0082	0.0	4th	0.9999979151056797	4th
15111053	15546004	0.0063	0.0	4th	0.9999981957753085	4th
15111053	15548009	0.005	0.0	4th	0.9999983657191546	4th
15111053	15116001	0.0062	0.0	4th	0.9999982094530858	4th
15111053	15280051	0.0057	0.0	4th	0.9999982763022446	4th
15111053	15026004	0.0082	0.0	4th	0.9999979151056797	4th
15111053	15558007	0.008	0.0	4th	0.9999979465969019	4th
15111053	15026023	0.0133	0.0	4th	0.9999969264894064	4th
15111053	15140005	0.007	0.0	4th	0.9999980970602261	4th
15111053	15537010	0.0122	0.0	4th	0.9999971732938535	4th
15111053	15537015	0.0227	0.0	4th	0.999993715132491	4th
15111053	15537016	0.0238	0.0	4th	0.9999931663922481	4th
15111053	15537017	0.0336	0.0	4th	0.999985594469401	4th
15111053	15537001	0.0315	0.0	4th	0.999987722023715	4th
15111053	15050012	0.006	0.0	4th	0.9999982364983544	4th
15111053	15280054	0.0071	0.0	4th	0.9999980825238948	4th
15111053	15046023	0.0087	0.0	4th	0.9999978342484768	4th
15111053	15046025	0.0462	0.0	4th	0.9999624214902256	4th
15111053	15537003	0.0207	0.0	4th	0.9999946024329927	4th
15111053	15165001	0.0053	0.0	4th	0.9999983279800899	4th
15111053	15109005	0.0058	0.0	4th	0.9999982631351192	4th
15111053	15109004	0.0095	0.0	4th	0.99999769830403	4th
15111053	15537004	0.0381	0.0	4th	0.9999797115784071	4th
15111053	15050007	0.006	0.0	4th	0.9999982364983544	4th
15111053	15046035	0.0356	0.0	4th	0.9999832263838468	4th
15111053	15046017	0.0064	0.0	4th	0.9999981819930485	4th
15111053	15280002	0.007	0.0	4th	0.9999980970602261	4th
15111053	15183004	0.0055	0.0	4th	0.9999983023377935	4th
15111053	15173004	0.0068	0.0	4th	0.9999981258031266	4th
15111053	15165003	0.0069	0.0	4th	0.9999981114863584	4th
15111053	15116002	0.0124	0.0	4th	0.9999971299432023	4th
15111053	15023009	0.0071	0.0	4th	0.9999980825238948	4th
15111053	15026008	0.0197	0.0	4th	0.9999949979390477	4th
15111053	15152001	0.0065	0.0	4th	0.9999981681055076	4th
15111053	15356001	0.0066	0.0	4th	0.9999981541118816	4th
15111053	15179003	0.0074	0.0	4th	0.9999980382452544	4th
15111053	15551004	0.0105	0.0	4th	0.9999975163115765	4th
15111053	15116004	0.0109	0.0	4th	0.9999974395472041	4th
15111053	15026003	0.0157	0.0	4th	0.9999963106266154	4th
15111053	15555002	0.0107	0.0	4th	0.9999974782214666	4th
15023001	15411002	0.0116	0.0	4th	0.9999972994565004	4th
15023001	15253003	0.0069	0.0	4th	0.9999981114863584	4th
15023001	15533009	0.01	0.0	4th	0.9999976090387592	4th
15023001	15541008	0.0037	0.0	4th	0.9999985196556441	4th
15023001	15123005	0.0378	0.0	4th	0.9999801694988653	4th
15023001	15123001	0.0285	0.0	4th	0.9999902280738951	4th
